Date, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258
1989-07-15,3.9787,4.8849,6.5549,4.7788,4.4058,3.4575,2.8835,2.9718,2.6957,2.6442,2.2653,1.6732,2.8877,2.2077,1.8134,1.7193,.9424,1.1792,1.7478,2.0316,1.4309,2.4015,.6213,1.0183,.5787,2.1738,2.1310,.9371,1.1280,.8600,2.5707,.6815,.9596,1.6544,.8196,1.6769,1.7475,2.0946,2.1933,2.1578,.6766,1.9794,.0748,1.8307,.8385,.0266,.9044,2.1406,1.5137,2.2108,2.0087,1.4611,1.4594,.0000,2.1246,2.1280,2.1106,.0274,2.2061,2.0855,2.0766,1.4075,2.0905,2.0544,1.6054,1.8563,2.2094,2.5846,2.1390,1.8062,1.7676,2.6085,1.6561,1.6864,1.3774,.8363,.5364,1.6643,3.1343,1.7741,2.2299,1.9301,1.3177,2.2171,2.3018,1.7919,1.4187,1.2733,.9201,1.3889,1.5755,1.6324,1.0381,1.0708,1.9356,2.2988,1.6677,1.8634,1.7851,1.3644,1.6473,1.6750,2.3664,1.9258,1.5734,2.2021,1.5808,1.9992,1.8047,1.8151,1.8656,1.8007,2.4746,2.1838,2.0577,2.1568,2.5565,1.7753,3.3259,2.3609,2.1261,2.5588,2.8532,.9227,2.9216,2.7471,2.1932,1.8052,2.1477,2.1307,2.1139,1.4431,2.2802,3.2558,1.5318,2.4118,1.9242,.8373,1.4649,1.8178,1.5034,3.8293,1.4087,1.5498,1.6375,.9565,.7840,1.5714,1.5280,1.4358,2.1072,1.0482,1.4663,1.7979,1.5508,1.6575,2.9236,3.4734,2.9375,2.5850,1.2860,1.2021,1.5298,1.4573,1.6534,3.4558,1.2555,.8615,1.2264,3.2975,.7103,1.5877,.7522,1.4315,.7059,1.0754,.9268,1.3098,1.3669,.9316,1.3646,1.4394,3.2790,3.5588,3.6827,1.4350,1.0003,3.3481,3.9200,1.2419,.8699,1.9362,1.7721,3.2058,1.0800,4.5150,3.1428,1.3258,2.0286,1.2347,1.5157,1.5088,1.3308,1.0114,1.3233,1.3241,1.6103,1.5102,1.2645,1.2627,1.5333,1.7361,1.2597,1.6989,1.3399,1.2199,1.7618,1.7250,1.6510,1.1577,1.0647,1.4156,1.4999,1.7410,1.0927,1.3360,1.0379,1.0710,1.1037,1.2010,1.2774,1.0328,1.0693,1.0404,1.1531,1.4770,1.0291,1.0469,.9979,1.2651,1.4951,1.0393,1.4375,1.6218,1.0992,1.8578,1.4571,.9613,1.6632,1.4282,1.9922,1.9882,1.2954,1.3484,1.4931,.9846,1.7813,1.6213
1989-07-16,3.9450,4.8263,6.4963,4.7193,4.3647,3.4131,2.8573,2.9507,2.7573,2.8024,2.2843,1.7379,3.1148,2.6011,1.8796,2.1305,1.0890,1.2565,2.0839,2.3459,1.7292,2.9997,.8495,1.2151,.8398,2.5080,2.5262,1.2029,1.3887,1.4398,2.9259,.8960,1.2715,1.9757,1.0509,2.0741,2.1070,2.4343,2.4944,2.3952,.8456,2.5327,.2059,2.1685,1.0956,.1809,1.0819,2.4319,1.6624,2.4386,2.2282,1.6328,1.6307,.1023,2.2348,2.2384,2.2221,.0649,2.3272,2.1910,2.1872,1.5158,2.2093,2.1977,1.6658,1.8952,2.2195,2.5658,2.2703,2.1975,2.0994,2.6407,1.6699,1.6988,1.6512,.9232,.6529,1.6790,3.1564,1.7774,2.5072,1.9481,1.5095,2.2006,2.4083,1.8126,1.4376,1.3221,1.0621,1.3993,1.7530,1.7768,1.1441,1.1763,2.0472,2.4087,1.6813,1.8560,1.7733,1.3924,1.6487,1.6788,2.3559,1.9327,1.5755,2.3399,1.5830,2.0201,1.8040,1.8340,1.9449,1.7933,2.5096,2.2640,2.1598,2.1850,2.6213,1.8063,3.3155,2.3828,2.1495,2.5415,2.9084,.9106,2.9416,2.7917,2.2149,1.8887,2.2448,2.2945,2.2136,1.5377,2.5213,3.2830,1.7152,2.5814,2.0919,.8744,1.4165,1.9158,1.5720,3.8724,1.4505,1.6759,1.7529,1.0136,.8202,1.5788,1.4807,1.3706,2.2044,1.1421,1.5625,1.8984,1.6811,1.7667,2.9236,3.4734,2.9196,2.5633,1.3579,1.3062,1.6551,1.5565,1.8057,3.4558,1.3568,.9414,1.2093,3.2975,.8115,1.6522,.8527,1.5328,.7490,1.0678,.9270,1.2905,1.3519,.9316,1.4489,1.5145,3.2790,3.4944,3.6166,1.4985,1.0032,3.3764,3.9490,1.1854,.8670,2.0771,1.8139,3.2092,1.1581,4.5348,3.1460,1.4145,2.1696,1.2700,1.5902,1.5845,1.4656,1.0751,1.4607,1.4628,1.7276,1.6210,1.3487,1.2530,1.5798,1.8580,1.2917,1.7669,1.3744,1.2955,1.8993,1.8594,1.6786,1.2230,1.1029,1.4969,1.5417,1.8181,1.1161,1.3730,1.0924,1.0905,1.0639,1.1612,1.2805,1.1013,1.1149,1.0982,1.1846,1.4509,1.0549,1.0701,1.0370,1.2565,1.4912,1.1015,1.4699,1.6616,1.1372,1.8906,1.5159,1.0593,1.7183,1.4932,2.0590,1.9659,1.2850,1.3371,1.5851,1.3361,2.0119,1.7014
1989-07-17,3.9078,4.7695,6.4418,4.6472,4.3200,3.3628,2.8190,2.8892,2.7576,2.8355,2.2862,1.7617,3.1364,2.7378,1.9170,2.2653,1.1252,1.2787,2.2107,2.4326,1.7928,3.2017,.8892,1.2447,.8929,2.5640,2.5642,1.2477,1.4113,1.5892,3.0163,.9329,1.3364,2.0037,1.0851,2.1535,2.1506,2.4776,2.5267,2.3908,.8345,2.7451,.1737,2.2650,1.1395,.1564,1.0800,2.4730,1.6745,2.4401,2.3420,1.6617,1.6563,.0518,2.2070,2.2110,2.1947,.0489,2.2641,2.1847,2.1602,1.5150,2.2025,2.2073,1.6649,1.9506,2.2560,2.6542,2.2426,2.2010,2.0895,2.6561,1.7021,1.7297,1.6806,.9295,.6628,1.7032,3.1228,1.7663,2.5392,1.9701,1.5031,2.2024,2.3489,1.8011,1.4265,1.3103,1.0368,1.3824,1.6806,1.7175,1.1355,1.1647,1.9880,2.3495,1.6566,1.8378,1.7510,1.3753,1.6216,1.6554,2.3034,1.9091,1.5476,2.3037,1.5551,2.0024,1.7770,1.8031,1.9756,1.7667,2.4788,2.2098,2.1316,2.1596,2.5717,1.7792,3.2630,2.3387,2.0940,2.4799,2.8662,.9329,2.8894,2.6987,2.1175,1.8353,2.1781,2.1749,2.1684,1.5083,2.4619,3.2178,1.5858,2.4658,1.9731,.7237,1.4832,1.7922,1.4359,3.8293,1.3237,1.5637,1.6256,.8819,.8189,1.4943,1.5193,1.3867,2.1276,1.1579,1.5081,1.8468,1.5349,1.6363,2.9288,3.4604,2.9261,2.5671,1.2430,1.2231,1.5681,1.4287,1.7965,3.4546,1.2946,.9341,1.1141,3.2941,.8039,1.6403,.8414,1.4710,.7424,.9292,.8040,1.3343,1.2781,.7968,1.3913,1.4442,3.2689,3.4895,3.6071,1.3973,.8621,3.2846,3.8792,1.0348,.7902,1.9935,1.6750,3.0974,1.0588,4.3959,3.0662,1.2894,2.0832,1.2121,1.4728,1.4648,1.4148,.9681,1.3774,1.3922,1.6452,1.4924,1.2191,1.1125,1.4764,1.7510,1.1603,1.6710,1.2454,1.1657,1.8136,1.7673,1.5614,1.0924,.9575,1.3517,1.4010,1.6721,1.1047,1.2342,1.0760,1.0800,1.0551,1.1462,1.2663,1.0881,1.1004,1.0838,1.1685,1.4460,1.0409,1.0547,1.0232,1.1288,1.3449,1.0911,1.3232,1.5245,1.1413,1.8350,1.3825,.9152,1.5920,1.4366,2.0076,1.9214,1.1596,1.2108,1.5296,1.1992,1.9483,1.6450
1989-07-18,3.8913,4.7481,6.4205,4.6203,4.3764,3.3513,2.8976,2.8786,2.7393,2.8908,2.3729,1.8033,3.0997,2.7276,1.9421,2.2010,1.0493,1.2234,2.1887,2.3741,1.7295,3.1550,.8092,1.1691,.8101,2.4779,2.4700,1.1559,1.3259,1.5105,2.9800,.8532,1.2579,1.9148,1.1221,2.0796,2.0948,2.4325,2.5677,2.5064,.9168,2.7645,.1756,2.3755,1.2477,.1349,1.1610,2.6252,1.8573,2.5728,2.3443,1.8540,1.8482,.0923,2.5106,2.5139,2.5009,.1703,2.5801,2.4976,2.4326,1.7410,2.2623,2.4513,1.8289,1.9896,2.2320,2.7256,2.2378,2.1503,2.0171,2.6152,1.6921,1.7129,1.6090,.8969,.6365,1.6860,3.0427,1.7681,2.4763,1.9532,1.4408,2.1718,2.3328,1.7756,1.4126,1.2898,1.0044,1.3685,1.6541,1.6547,1.1060,1.1352,1.9449,2.2871,1.6295,1.9448,1.8469,1.3749,1.6532,1.6821,2.2923,2.0057,1.5764,2.2892,1.5870,2.0604,1.7763,1.8547,1.9292,1.7362,2.4759,2.1534,2.0846,2.1573,2.4645,1.7655,3.2225,2.3677,2.0488,2.3957,2.8269,.9278,2.9413,2.6724,2.0504,1.7645,2.1867,2.0610,2.0668,1.4425,2.3785,3.2050,1.4552,2.3473,1.8619,.7191,1.4826,1.6701,1.3730,3.8133,1.3113,1.4315,1.4876,.7486,.8104,1.5001,1.5018,1.3852,2.0837,1.1387,1.4626,1.8018,1.4725,1.5685,2.9170,3.4474,2.9135,2.5572,1.2320,1.2174,1.5037,1.2869,1.7283,3.4399,1.2774,.9158,1.1179,3.2804,.7693,1.6233,.7929,1.4294,.7274,.9146,.7947,1.3346,1.2843,.6449,1.2627,1.3099,3.2565,3.4745,3.5910,1.2591,.6989,3.2705,3.7344,.8636,.7748,1.8822,1.5106,3.0902,.9236,4.3919,3.0658,1.2743,1.9494,1.1033,1.4008,1.3827,1.3366,.8519,1.2668,1.3094,1.5371,1.3646,1.2181,.9394,1.3469,1.6776,1.0061,1.5585,1.0869,1.0719,1.7073,1.6726,1.4376,1.1200,.9974,1.3625,1.3558,1.5114,1.0110,1.1595,1.0827,1.1192,1.0739,1.1316,1.2779,1.1091,1.0938,1.0908,1.1516,1.4618,1.0243,1.0606,1.0141,.9738,1.3505,.9676,1.2674,1.4821,1.1159,1.8839,1.3887,.9052,1.6477,1.5156,2.0203,1.9476,1.2233,1.2735,1.6034,1.1277,1.9159,1.7245
1989-07-19,4.0760,4.8823,6.5370,4.7941,4.4577,3.4596,2.9719,3.0192,2.9383,3.2696,2.4516,1.9362,3.5908,3.1889,2.0973,2.6641,1.2161,1.3584,2.6193,2.6037,1.9107,3.3601,1.0122,1.3690,1.0302,2.8178,2.7865,1.4213,1.6067,1.7935,3.3398,1.0651,1.5625,2.2702,1.3887,2.4867,2.4967,2.8225,2.9582,2.8819,1.1955,2.9884,.3739,2.6356,1.5207,.3155,1.4479,2.9885,2.1152,2.9420,2.5509,2.0933,2.0902,.2108,2.8589,2.8612,2.8521,.1703,2.9312,2.8371,2.7581,1.9792,2.4142,2.7424,2.0396,2.1840,2.4441,2.9692,2.3881,2.1910,2.0795,2.8343,1.8215,1.8292,1.8524,1.0110,.7672,1.7808,3.2342,2.0064,2.6778,2.0538,1.5025,2.3532,2.3829,1.9830,1.5584,1.4188,1.1391,1.5338,1.6691,1.6662,1.1509,1.1742,2.0345,2.2911,1.8179,2.1731,2.0533,1.4808,1.8253,1.8214,2.3742,2.1742,1.6587,2.2785,1.6756,2.1855,1.7621,2.0039,1.9880,1.7716,2.4913,2.1353,2.0752,2.1703,2.4435,1.7809,3.2281,2.5612,2.0571,2.3777,2.8366,.8702,3.0946,2.7112,2.0282,1.7915,2.3100,2.0346,2.0368,1.3814,2.4159,3.2664,1.3906,2.3146,1.8217,.7347,1.4015,1.7268,1.2470,3.8371,1.2120,1.3570,1.3925,.7491,.7990,1.5658,1.5453,1.3521,2.0956,1.1217,1.4532,1.7967,1.3399,1.4070,2.9271,3.4467,2.9308,2.5660,1.1748,1.2044,1.5262,1.1378,1.8071,3.4298,1.2449,.9174,1.1367,3.2817,.7257,1.5795,.7741,1.4022,.7168,.9020,.7883,1.3434,1.1491,.6441,1.1852,1.2341,3.2613,3.4674,3.5828,1.2158,.6975,3.2724,3.5764,.8620,.7648,2.0964,1.3573,3.1069,1.0566,4.4007,3.0893,1.3077,2.1542,1.1721,1.4620,1.3912,1.3411,.8838,1.2553,1.3549,1.5133,1.3715,1.1575,1.0183,1.2955,1.7646,.9695,1.5509,1.0232,1.0957,1.7113,1.7061,1.5060,1.1364,1.0578,1.2998,1.4619,1.5413,1.0970,1.2912,1.1316,1.1975,1.0901,1.1671,1.3565,1.1714,1.1431,1.1299,1.1854,1.4281,1.0438,1.0608,1.0462,1.1478,1.3036,.9551,1.2674,1.5173,1.1853,1.9419,1.4692,.9736,1.8024,1.6876,2.1181,2.0656,1.3898,1.4389,1.7700,1.1313,1.9719,1.8969
1989-07-20,4.2822,5.0656,6.6949,5.0066,4.5391,3.5862,3.0217,3.1453,3.0572,3.5385,2.4965,1.9838,3.9098,3.3024,2.1907,2.9056,1.3144,1.4252,2.8631,2.7120,1.9931,3.3502,1.1368,1.4667,1.1809,2.9928,2.9299,1.5525,1.7521,1.7935,3.5246,1.1609,1.7065,2.4616,1.5034,2.6832,2.7055,3.0164,3.1455,3.0421,1.3132,3.0958,.4559,2.7427,1.6321,.3377,1.5742,3.1489,2.2262,3.1111,2.6751,2.1912,2.1809,.2207,3.0260,3.0282,3.0209,.1802,3.1097,2.9873,2.9423,2.0663,2.7128,2.9172,2.1735,2.3102,2.6452,3.1586,2.6726,2.2010,2.0895,3.0489,1.9910,2.0054,1.9489,1.1640,.8922,1.9443,3.4413,2.2093,2.8249,2.2169,1.6471,2.5868,2.4695,2.1710,1.7135,1.5437,1.2671,1.7148,1.7784,1.7814,1.2425,1.2628,2.2055,2.3977,2.0373,2.3336,2.2106,1.6379,2.0124,1.9983,2.5387,2.3267,1.8119,2.4296,1.8293,2.3411,1.9025,2.1177,2.1049,1.8256,2.5616,2.2672,2.2258,2.2188,2.5575,1.8315,3.2571,2.6547,2.1295,2.4265,2.9530,.9246,3.2381,2.7634,2.0879,1.9370,2.4202,2.1072,2.1635,1.4972,2.5890,3.3276,1.4621,2.4006,1.9187,.8346,1.3993,1.8021,1.2775,3.8097,1.2051,1.4291,1.4635,.7353,.7237,1.5572,1.5310,1.3521,2.1138,1.1473,1.5444,1.8516,1.3359,1.3886,2.9337,3.5387,2.9238,2.6450,1.2243,1.2206,1.5862,1.1675,1.9273,3.5244,1.3794,.9768,1.2140,3.4060,.8270,1.8114,.8521,1.6285,.7589,.9247,.8118,1.3669,1.1863,.7210,1.3975,1.4439,3.2943,3.4957,3.5822,1.3100,.7386,3.2589,3.5952,.8323,.8008,2.2279,1.3429,3.0973,1.1569,4.3820,3.0828,1.3745,2.2850,1.1928,1.5231,1.4571,1.4580,.9142,1.3108,1.4648,1.6045,1.4247,1.2048,1.0739,1.3028,1.8649,1.0015,1.5950,1.0577,1.1228,1.8201,1.8189,1.5853,1.1593,1.1352,1.5020,1.5170,1.8862,1.1956,1.4000,1.2296,1.3182,1.2692,1.2906,1.4617,1.2776,1.2543,1.2751,1.2925,1.7464,1.0947,1.1625,1.0918,1.3831,1.7388,1.1292,1.5147,1.7054,1.2485,2.0033,1.5584,.9505,1.8211,1.7685,2.1116,2.0466,1.3868,1.4388,1.8335,1.0500,1.9834,1.9596
1989-07-21,4.3915,5.1506,6.7784,5.1239,4.6324,3.6884,3.1112,3.2749,3.1724,3.6577,2.5936,2.1133,3.9890,3.3024,2.3005,3.2628,1.5255,1.5599,3.2419,2.8393,2.1102,3.3700,1.2901,1.6016,1.3547,3.1263,3.0044,1.6593,1.8425,1.8035,3.5888,1.2920,1.8361,2.5708,1.5277,2.8281,2.8265,3.1229,3.2248,3.0783,1.3244,3.1998,.4652,2.7752,1.6629,.3477,1.5945,3.1923,2.2082,3.1429,2.7518,2.1652,2.1546,.2038,3.0061,3.0091,3.0015,.1350,3.0898,2.9626,2.9139,2.0240,2.6540,2.8845,2.1304,2.2916,2.6857,3.1280,2.6531,2.2010,2.0895,3.0843,2.0352,2.0530,1.9489,1.2524,1.0655,1.9825,3.4871,2.2663,2.8347,2.2520,1.7479,2.6433,2.4964,2.1830,1.7083,1.5530,1.4426,1.7031,1.7742,1.7834,1.2968,1.3396,2.2172,2.4049,2.0458,2.3576,2.2221,1.6366,2.0208,2.0100,2.5645,2.3357,1.8263,2.4127,1.8437,2.3531,1.9215,2.1104,2.0627,1.8511,2.5673,2.2644,2.2067,2.2531,2.5633,1.8570,3.2961,2.6472,2.1888,2.4521,3.0067,.9057,3.2569,2.7814,2.1134,1.9390,2.4028,2.0583,2.1576,1.4950,2.5671,3.2729,1.4052,2.3612,1.8780,.8024,1.4100,1.7751,1.2847,3.8374,1.2342,1.3866,1.4187,.8105,.7610,1.5669,1.5540,1.3662,2.1214,1.1785,1.5359,1.8091,1.3212,1.3874,2.9270,3.5387,2.9020,2.6810,1.2866,1.2737,1.5943,1.1894,1.9661,3.5733,1.4350,.9989,1.2141,3.4144,.8713,1.9186,.8871,1.7165,.7856,.9427,.8363,1.3933,1.2750,.7756,1.4601,1.5086,3.2943,3.5192,3.6588,1.3620,.7739,3.2589,3.5799,.9011,.7979,2.2806,1.3487,3.1267,1.1793,4.4369,3.1208,1.4194,2.3419,1.2002,1.5601,1.5002,1.5275,.9712,1.4096,1.5465,1.6754,1.5209,1.2754,1.2242,1.3668,1.9510,1.1220,1.6888,1.1811,1.1755,1.9055,1.9083,1.7399,1.2213,1.2259,1.6905,1.5571,2.1192,1.2777,1.4833,1.3178,1.4129,1.3861,1.3979,1.5314,1.3676,1.3459,1.3977,1.3539,1.9676,1.1032,1.2543,1.1845,1.6130,2.0404,1.2608,1.7065,1.8677,1.3114,2.0712,1.6514,.9699,1.8484,1.8118,2.1279,2.0405,1.3999,1.4509,1.8577,1.0667,1.9936,1.9821
1989-07-22,4.4469,5.2248,6.8564,5.1881,4.6868,3.7540,3.1458,3.3463,3.2074,3.6577,2.6201,2.1545,3.9890,3.3024,2.3444,3.2528,1.6169,1.6469,3.2319,2.9332,2.2087,3.3700,1.3649,1.6684,1.4398,3.1496,2.9867,1.6800,1.8447,1.8035,3.5594,1.3482,1.8595,2.5663,1.4840,2.8313,2.8229,3.1054,3.2043,3.0252,1.2746,3.2359,.4171,2.7600,1.6321,.3019,1.5540,3.1539,2.1593,3.0999,2.8489,2.1112,2.1004,.1377,2.9334,2.9373,2.9289,.0561,3.0267,2.8932,2.8404,1.9502,2.5849,2.8192,2.0607,2.2629,2.7937,3.0957,2.6091,2.2010,2.0895,3.1752,2.1451,2.1504,1.9489,1.3376,1.1166,2.0766,3.6689,2.4009,2.8249,2.3587,1.7192,2.8265,2.5167,2.3318,1.8146,1.6403,1.4893,1.7799,1.7147,1.7336,1.3135,1.3503,2.2742,2.3822,2.1287,2.3902,2.2330,1.6866,2.0550,2.0344,2.5804,2.3348,1.8277,2.3562,1.8450,2.3582,1.9143,2.0868,2.0569,1.8076,2.5270,2.2329,2.1331,2.2088,2.5265,1.8070,3.2889,2.6170,2.1373,2.4546,2.9923,.9998,3.2231,2.7725,2.1994,1.9117,2.3557,2.0296,2.1425,1.5049,2.5411,3.2794,1.3649,2.3674,1.8474,.9644,1.4600,1.8958,1.5936,3.8870,1.2660,1.3644,1.4215,.9108,.8100,1.5314,1.4900,1.3921,2.1488,1.2175,1.5257,1.8261,1.5537,1.4944,2.9304,3.5387,2.9072,2.6593,1.3184,1.2895,1.5546,1.2733,1.9789,3.5745,1.5071,.9987,1.1835,3.4144,.8769,2.0258,.8684,1.7643,.8399,1.0549,.8938,1.4197,1.2577,.9182,1.4277,1.4832,3.3171,3.6346,3.7521,1.3770,.9513,3.4367,3.8268,1.0958,.9291,2.3832,1.6859,3.2624,1.2541,4.6783,3.2091,1.4644,2.4417,1.1649,1.5538,1.5055,1.5288,1.0258,1.4524,1.5491,1.7072,1.6051,1.3053,1.1622,1.3850,1.9616,1.0692,1.7183,1.1208,1.1987,1.9407,1.9151,1.7345,1.2671,1.2383,1.9567,1.5609,2.5987,1.3042,1.5018,1.3374,1.4553,1.5668,1.4236,1.5488,1.3894,1.3656,1.4586,1.3633,2.3213,1.1158,1.3281,1.2094,1.6982,2.5662,1.4558,2.0752,2.1786,1.4933,2.2245,1.9156,1.1070,2.0583,2.0280,2.2897,2.2026,1.5852,1.6457,2.0562,1.1866,2.1364,2.1837
1989-07-23,4.5346,5.3699,7.0005,5.3089,4.7561,3.8562,3.1714,3.4287,3.2132,3.6577,2.6275,2.1889,3.9890,3.3024,2.3564,3.2528,1.6980,1.6660,3.2319,2.9200,2.1934,3.3700,1.3639,1.6504,1.4393,3.0873,2.9147,1.6217,1.7858,1.7935,3.4852,1.3258,1.8008,2.4967,1.4078,2.7587,2.7666,3.0358,3.1452,2.9488,1.2051,3.1637,.3362,2.6874,1.5657,.2180,1.4981,3.0786,2.0732,3.0263,2.8176,2.0251,2.0140,.0995,2.8507,2.8736,2.8436,.0382,2.9417,2.8133,2.7547,1.8637,2.4894,2.7335,1.9643,2.1871,2.7941,3.0272,2.5348,2.1863,2.0747,3.1844,2.1535,2.1621,1.9489,1.3710,1.1838,2.0820,3.7073,2.4285,2.8249,2.3771,1.7103,2.8752,2.5369,2.3666,1.8317,1.6663,1.5648,1.7875,1.7234,1.7260,1.3124,1.3769,2.3023,2.3596,2.1466,2.3824,2.2190,1.6920,2.0534,2.0297,2.5732,2.3152,1.8106,2.3426,1.8278,2.3353,1.8906,2.0567,2.1042,1.7933,2.5053,2.1950,2.0885,2.1572,2.4832,1.7862,3.2358,2.5672,2.0772,2.4110,2.9518,1.0540,3.1796,2.7525,2.2249,1.8778,2.3152,1.9385,2.1245,1.5238,2.4844,3.4146,1.2709,2.2923,1.7727,1.0545,1.5265,1.9031,1.7369,4.0073,1.2811,1.3062,1.3586,.9929,.8560,1.5816,1.5868,1.4029,2.1750,1.2868,1.5203,1.8232,1.7004,1.6276,2.9611,3.5387,2.9499,2.6851,1.2996,1.3084,1.5254,1.4363,1.9674,3.5413,1.5710,1.0063,1.2184,3.4144,.8823,2.0894,.8470,1.7853,.8214,1.0763,.9270,1.4890,1.3284,.9525,1.4796,1.5220,3.3171,3.6521,3.7677,1.3850,.9895,3.4510,3.9308,1.1273,.9926,2.3983,1.7520,3.2761,1.2602,4.7135,3.1958,1.4654,2.4635,1.1907,1.5706,1.5235,1.5911,1.0258,1.4951,1.5949,1.7426,1.6000,1.3008,1.0740,1.4065,1.9974,.9934,1.7514,1.0443,1.2120,1.9866,1.9471,1.6620,1.2736,1.2344,2.0257,1.5691,2.7447,1.3046,1.4976,1.3211,1.4585,1.6104,1.3972,1.5348,1.3820,1.3428,1.4576,1.3269,2.4400,1.1215,1.3401,1.1788,1.7033,2.7482,1.5299,2.2505,2.3687,1.6621,2.3711,2.1365,1.3128,2.3054,2.2851,2.4939,2.4037,1.8261,1.8861,2.3217,1.4795,2.3967,2.4449
1989-07-24,4.5477,5.4030,7.0233,5.3074,4.7444,3.8478,3.1421,3.4000,3.1653,3.6378,2.5857,2.1471,3.9691,3.3024,2.3119,3.2428,1.6697,1.6172,3.2219,2.8639,2.1371,3.3502,1.3121,1.6088,1.3817,3.0845,2.9383,1.5913,1.7954,1.7835,3.4664,1.2935,1.7565,2.5394,1.3572,2.7234,2.7793,3.0359,3.1375,2.9130,1.1577,3.0817,.2833,2.6188,1.5150,.1503,1.4581,3.0326,2.0009,2.9897,2.7492,1.9481,1.9367,.0861,2.7778,2.7949,2.7720,.0348,2.8691,2.7341,2.6778,1.7831,2.4102,2.6583,1.8880,2.1351,2.7538,2.9955,2.4687,2.1330,2.0239,3.1364,2.0954,2.1011,1.9587,1.3339,1.1802,2.0141,3.6254,2.3946,2.8279,2.3161,1.6604,2.8137,2.4743,2.3233,1.7848,1.6199,1.5602,1.7564,1.6769,1.6761,1.2967,1.3575,2.2525,2.3005,2.1225,2.3343,2.1740,1.6529,2.0161,1.9893,2.5297,2.2644,1.7595,2.2463,1.7765,2.2812,1.8309,1.9905,2.1052,1.7635,2.4746,2.1471,2.0790,2.1282,2.3771,1.7564,3.0999,2.4450,2.0208,2.2844,2.9039,1.0121,3.1161,2.6150,2.0932,1.7614,2.2616,1.8040,2.0802,1.4233,2.3759,3.3731,1.1373,2.1594,1.6485,.9981,1.4618,1.7886,1.6798,3.9964,1.2962,1.3196,1.2450,.9504,.8014,1.5005,1.5163,1.3393,2.1781,1.2734,1.4804,1.7949,1.6698,1.6080,2.8995,3.5387,2.8970,2.5727,1.3146,1.3137,1.4766,1.4332,1.9321,3.5328,1.5769,.9785,1.1943,3.4144,.8527,2.1020,.8097,1.7829,.7109,.9780,.8444,1.4179,1.2612,.8631,1.4080,1.4436,3.3171,3.5543,3.6649,1.3933,.9011,3.3778,3.8455,1.0280,.8992,2.4615,1.6746,3.1854,1.2728,4.6193,3.1227,1.4902,2.4997,1.1211,1.5205,1.5037,1.5331,1.0797,1.4047,1.5208,1.6537,1.7638,1.3476,1.0863,1.2967,1.9036,1.0148,1.6490,1.0666,1.2223,1.8937,1.8514,1.5375,1.3194,1.1616,2.1416,1.5162,2.8847,1.2594,1.4374,1.2688,1.4225,1.6020,1.3576,1.4864,1.3349,1.2939,1.4270,1.2774,2.4886,1.0720,1.3096,1.1284,1.6665,2.8507,1.5420,2.2892,2.4036,1.6839,2.3806,2.1582,1.3160,2.3457,2.3489,2.5052,2.4284,1.8704,1.9299,2.3789,1.4584,2.3953,2.5052
